MonuNum,Run_no,MonuNm,Type,Comp_sheet,TOPO,Gauss_Lo,LO,Y_Gauss,Y_LO,X_Gauss,X_LO,MSL_Hgt,H_acc,LatCD,LonCD,P_acc,CM_UTM,UTMCM,E_UTM,Y_UTM,N_UTM,X_UTM,Lat_WGS84,Lon_WGS84,P84_acc,EllpHgt,H84_acc,Geoid_Sep,Src_Geoid,PedHgt,PillHgt,TopSignal,BotSignal,Establ,Date_Revisions,Observed,Computed,Last_insp,Destroy,DegSqr,Invest,Check,Remark,Intervisibility,AREA_NM,Township,Reported_by
1066/S,,KEZI,SEC,PG5091,2028C4,29,,58020.39,,2308785.32,,1194,,205218.428,282632.812,,27,,650055.13,,7691565.68,,0,0,,0,,,,0.3,1.2,0.932,0.482,,,,,1990-06-09 00:00:00,,2028,False,False,,,Bulawayo,,
1067/S,,LUSHONGWE,SEC,PH4403,2028C4,29,,62553.6,,2297030.83,,1136.1,,204555.682,282357.51,,27,,645668.88,,7703373.45,,0,0,,0,,,,0.8,1.2,0.923,0.466,,,,,1990-06-08 00:00:00,,2028,False,False,,,Bulawayo,,
1068/S,,NYENYE,SEC,PH4010,2028C2,29,,67822.96,,2289907.06,,1283.9,,204203.378,282056.346,,27,,640489,,7710560.36,,0,0,,0,,,,0.15,1.2,0.91,0.454,,,,,1990-06-20 00:00:00,,2028,False,False,,,Bulawayo,,
107/P,,INDUMBA,PRIM,QH1499,1929C3,29,,-6123.44,,2200051.74,,1403.2,,195325.648,290330.504,,27,,715516.67,,7799511.79,,0,0,,0,,,,0.15,1.2,0.912,0.454,,,,,1996-06-23 00:00:00,,1929,False,False,SEC SIGNAL,,Nsiza,,
107/S,,MABERA,SEC,RH3078,2030A1,29,,-121216.29,,2220034.26,,1249.6,,200401.865,300931.456,,27,,830416.87,,7778146.82,,0,0,,0,,,,0.15,1.2,0.925,0.46,,,,,1994-10-19 00:00:00,,2030,False,False,,,Zvishavane,,
107/T,,Zimbiru,TERT,UR0449,1731C1,31,,-17269.93,,1949186.01,,1595.4,,173725.803,310945.809,,33,,305061.13,,8050654.55,,0,0,,0,,,,0.3,1.2,0.92,0.46,,,,,1991-02-06 00:00:00,,1731,False,False,Line to 124/T blocked by gumtrees(04/06/01),,Harare,,
1070/S,,BOTELA,SEC,PH2608,2028C1,27,,-126803.97,,2292638.4,,1368.8,,204321.126,281302.214,,27,,626753.25,,7708278.65,,0,0,,0,,,,0.15,1.2,0.92,0.467,,,,,1995-05-05 00:00:00,,2028,False,False,,,Bulawayo,,
1071/S,,TENJE,SEC,PH3022,2028C1,27,,-130066.14,,2278388.7,,1440.4,,203537.043,281451.148,,27,,630014.12,,7722522.65,,0,0,,0,,,,0.15,1.2,0.91,0.455,,,,,1995-05-06 00:00:00,,2028,False,False,,,Bulawayo,,
1072/S,,MASWAZWANA,SEC,PH1816,2028C1,27,,-118633.4,,2283987.89,,1401.4,,203841.81,280817.793,,27,,618585.95,,7716925.7,,0,0,,0,,,,0.15,1.2,0.92,0.466,,,,,1995-04-20 00:00:00,,2028,False,False,,,Bulawayo,,
1073/S,,FAMOOKWE,SEC,PH3213,2028C2,29,,74844.81,,2286877.18,,1427.3,,204023.893,281654.18,,27,,633506.66,,7713675.88,,0,0,,0,,,,0.3,1.2,0.932,0.475,,,,,1990-06-12 00:00:00,,2028,False,False,,,Bulawayo,,
1074/S,,SILUWA,SEC,PG6268,2128B1,29,,44050.87,,2332107.66,,1111.7,,210458.182,283433.932,,27,,663730.32,,7668073.58,,0,0,,0,,,,0.5,1.2,0.925,0.468,,,,,1990-07-19 00:00:00,,2128,False,False,,,Gwanda,,
1075/S,,TUNDAMADZI,SEC,QH0014,2028D2,29,,7126.32,,2285459.49,,1276.7,,203943.128,285553.805,,27,,701232.42,,7714258.98,,0,0,,0,,,,0.3,1.2,0.92,0.47,,,,,1995-05-19 00:00:00,,2028,False,False,,,Bulawayo,,
1076/S,,CHIVERO,SEC,TQ5893,1830B1,31,,28512.71,,2006257.24,,1346.6,,180821.834,304350.035,,33,,259884.71,,7993085.08,,0,0,,0,,,,2.9,1.2,0.935,0.475,,,,,1991-05-15 00:00:00,,1830,False,False,,,Selous,,
1077/S,,MUSHUSHA,SEC,TQ5481,1830B1,31,,34460.36,,2017777.61,,1287.2,,181436.249,304027.01,,33,,254061.18,,7981496.87,,0,0,,0,,,,0.15,1.2,0.93,0.47,,,,,1991-05-16 00:00:00,,1830,False,False,,,Selous,,
1078/S,,CHISANJE,SEC,TQ4692,1830B1,31,,42102.69,,2006235.55,,1332.2,,180820.327,303607.73,,33,,246290.71,,7992958.96,,0,0,,0,,,,0.15,1.2,0.92,0.465,,,,,1991-05-14 00:00:00,,1830,False,False,,,Selous,,
1079/S,,EMOJENI,SEC,TQ3887,1830B1,31,,49188.25,,2012101.02,,1298.7,,181130.573,303206.191,,33,,239266.68,,7987014.34,,0,0,,0,,,,0.15,1.2,0.95,0.5,,,,,1991-05-14 00:00:00,,1830,False,False,,,Selous,,
108/P,,INXELA WEST,PRIM,PH8687,2028B2,29,,23040.96,,2212235.31,,1415.5,,200001.42,284647.379,,27,,686206.35,,7787675.31,,0,0,,0,,,,0.15,1.2,0.915,0.458,,,,,1989-04-12 00:00:00,,2028,False,False,SEC SIGNAL,,Bulawayo,,
108/S,,GATO,SEC,RH3885,1930C3,29,,-130668.65,,2212357.88,,1139.6,,195950.063,301454.716,,27,,839968.04,,7785715.47,,0,0,,0,,,,0.15,1.2,0.913,0.457,,,,,1988-04-05 00:00:00,,1930,False,False,,,Shurugwi,,
108/T,,Den,TERT,TR9047,1731C1,31,,-2593.33,,1951076.23,,1447.6,,173827.527,310127.976,,33,,290403.81,,8048609,,0,0,,0,,,,0.15,1.2,0.925,0.467,,,,,1995-05-15 00:00:00,,1731,False,False,line to 263/T blocked by pinetrees(29/5/01),,Harare,,
1080/S,,MAROWA,SEC,TQ5288,1830B1,31,,35680.24,,2010672.51,,1324.7,,181045.068,303945.932,,33,,252763.38,,7988590.61,,0,0,,0,,,,0.15,1.2,0.93,0.475,,,,,1991-05-15 00:00:00,,1830,False,False,,,Selous,,
1081/S,,CHIVA,SEC,TQ4278,1830B3,31,,46018.24,,2020830.57,,1262.1,,181614.77,303353.354,,33,,242533.21,,7978316.47,,0,0,,0,,,,0.15,1.2,0.94,0.48,,,,,1991-05-10 00:00:00,,1830,False,False,,,Beatrice,,
1082/S,,MUSAVASE,SEC,TQ5870,1830B3,31,,30391.9,,2028704.21,,1306,,182031.882,304244.908,,33,,258250.52,,7970612.02,,0,0,,0,,,,6.1,1.2,0.885,0.43,,,,,1991-05-09 00:00:00,,1830,False,False,,,Beatrice,,
1083/S,,GORA,SEC,TQ6059,1830B3,31,,28205.79,,2039519.84,,1334,,182623.789,304358.821,,33,,260556.38,,7959817.84,,0,0,,0,,,,1.5,1.2,0.933,0.475,,,,,1991-05-13 00:00:00,,1830,False,False,,,Beatrice,,
1084/S,,MAKAURE,SEC,TQ5054,1830B3,31,,38509.53,,2044916.27,,1340.9,,182918.731,303807.331,,33,,250309.63,,7954305.96,,0,0,,0,,,,0.15,1.2,,,,,,,1991-05-13 00:00:00,,1830,True,False,,,Beatrice,,
1085/S,,KWAARI,SEC,TQ4863,1830B3,31,,39262.65,,2035954.29,,1300.8,,182427.18,303742.287,,33,,249457.19,,7963262.26,,0,0,,0,,,,2.1,1.2,0.93,0.48,,,,,1991-05-10 00:00:00,,1830,False,False,,,Beatrice,,
1086/S,,RUTALA,SEC,TQ2863,1830A4,31,,58838.3,,2035354.96,,1346.3,,182406.057,302635.409,,33,,229868.13,,7963645.81,,0,0,,0,,,,0.15,1.2,0.925,0.465,,,,,1986-09-21 00:00:00,,1830,False,False,,,Kadoma,,
1087/S,,SIVUNDAZI,SEC,TQ3479,1830A4,31,,54109.03,,2019744.1,,1280.2,,181538.75,302918.022,,33,,234427.65,,7979314.71,,0,0,,0,,,,0.15,1.2,0.93,0.47,,,,,1986-09-20 00:00:00,,1830,False,False,,,Kadoma,,
1088/S,,CHIRAMBA,SEC,TQ1468,1830A4,31,,74575.28,,2030110.06,,1239.6,,182113.688,301739.979,,33,,214066.43,,7968719.61,,0,0,,0,,,,0.15,1.2,0.931,0.472,,,,,1987-05-18 00:00:00,,1830,True,False,Tilted and may need rebuilding,,Kadoma,,
1089/S,,SOLITUDE,SEC,TQ1859,1830A4,31,,70396.32,,2039268.86,,1231.7,,182612.09,302001.161,,33,,218348.38,,7959602.59,,0,0,,0,,,,0.15,1.2,0.92,0.46,,,,,1987-05-18 00:00:00,,1830,False,False,,,Kadoma,,
109/P,,CONDENE,PRIM,PH5297,1928C4,29,,56507,,2202344.34,,1312.5,,195437.294,282737.25,,27,,652862.68,,7797963.68,,0,0,,0,,,,0.15,1.2,0.925,0.466,,,,,1984-08-09 00:00:00,,1928,False,False,SEC SIGNAL,,Bulawayo,,
109/S,,MSABAISE,SEC,RH3895,1930C3,29,,-130356.81,,2202258.19,,1121.8,,195421.758,301441.416,,27,,839776.54,,7795826.42,,0,0,,0,,,,0.15,1.2,0.914,0.457,,,,,1988-04-05 00:00:00,,1930,False,False,"Lines to 108/s,343/s blocked by w/tank & building.",,Shurugwi,,
109/T,,Kevin,TERT,TR9441,1731C1,31,,-6884.15,,1956993.62,,1551.7,,174139.985,310353.607,,33,,294757.67,,8042736.64,,0,0,,0,,,,0.9,1.2,0.922,0.466,,,,,2001-05-29 00:00:00,,1731,False,False,"Line to 121/T, 263/T, 195/T blocked by gumtrees",,Harare,,
1090/S,,MCHEMANEMA,SEC,TQ2855,1830A4,31,,60198.57,,2043290.08,,1360.6,,182824.014,302548.216,,33,,228595.03,,7955692.47,,0,0,,0,,,,0.15,1.2,0.925,0.47,,,,,1987-05-15 00:00:00,,1830,False,False,,,Kadoma,,
1091/S,,MANYEWA,SEC,TQ4641,1830D1,31,,42612.98,,2057931.06,,1315.6,,183621.764,303546.465,,33,,246349.59,,7941241.65,,0,0,,0,,,,0.15,1.2,0.924,0.47,,,,,1986-08-22 00:00:00,,1830,False,False,,,Featherstone,,
1092/S,,NENGWE,SEC,TQ7267,1830B4,31,,15249.2,,2032048.86,,1355.1,,182221.258,305120.548,,33,,273433.22,,7967433.26,,0,0,,0,,,,0.15,1.2,0.895,0.44,,,,,1991-05-07 00:00:00,,1830,False,False,,,Beatrice,,
1093/S,,MARA,SEC,TQ8455,1830B4,31,,3985.76,,2044159.83,,1400.8,,182855.376,305744.142,,33,,284831.96,,7955444.94,,0,0,,0,,,,6.1,1.2,0.925,0.465,,,,,1991-05-11 00:00:00,,1830,False,False,,,Beatrice,,
1094/S,,SHANGWA,SEC,TQ6852,1830D2,31,,20506.56,,2046438.6,,1383.1,,183009.153,304820.936,,33,,268333.86,,7952982.79,,0,0,,0,,,,0.15,1.2,0.922,0.468,,,,,1991-05-17 00:00:00,,1830,False,False,,,Featherstone,,
1095/S,,MAKAMBIRU,SEC,VP5400,1932D3,33,,44831.19,,2200457.16,,1695.5,,195337.014,323418.828,,33,,455186.74,,7800423.02,,0,0,,0,,,,0.15,1.2,0.93,0.473,,,,,1984-09-18 00:00:00,,1932,False,False,,,Chimanimani,,
1096/S,,MUTEMA WEST,SEC,VN4485,2032A2,33,0,54278.91,0,2215453.65,0,1315.5,,200143.84,322852.457,,33,0,445742.8,0,7785432.53,0,0,0,,0,,0,,0.9,1.2,0.917,0.465,,,,,1995-07-07 00:00:00,,2032,False,False,,,Chipinge,,
1097/S,,MUTEMA EAST,SEC,VN5488,2032B1,33,,45993.33,,2212487.74,,1666.8,,200008.159,323337.795,,33,,454025.06,,7788397.26,,0,0,,0,,,,0.6,1.2,0.92,0.462,,,,,1982-04-26 00:00:00,,2032,False,False,,,Chipinge,,
1098/S,,RUTINGANI,SEC,VN4675,2032A2,33,,52396.39,,2224988.34,,1070.6,,200654.094,322956.241,,33,,447624.57,,7775901.66,,0,0,,0,,,,0.5,1.2,0.92,0.455,,,,,1995-07-05 00:00:00,,2032,False,False,cemented lightining conductor on rock,,Chipinge,,
1099/S,,TEA,SEC,VN5280,2032B1,33,,46183.47,,2220535.48,,1310.1,,200429.858,323330.523,,33,,453835,,7780352.74,,0,0,,0,,,,0.3,1.2,0.915,0.459,,,,,1995-07-06 00:00:00,,2032,False,False,,,Chipinge,,
11/NRT,,Foxdale,TERT,PP4403,1528A4,29,,70474.83,,1696943.94,,1257.7,,152036.247,282037.303,,27,,644238.68,,8303394.01,,0,0,,0,,,,,,,,,,,,,,1528,False,False,,,Zambia,,
11/P,,Mbebe,PRIM,TR8257,1730D2,31,,3985.6,,1941324.94,,1640.6,,173310.311,305744.858,,33,,283721.22,,8058291.85,,0,0,,0,,,,0.15,1.2,0.923,0.465,,,,,1995-04-23 00:00:00,,1730,False,False,SEC Signal,,Harare,,
11/Q,,BISHOPS LEA,QUART,TR9027,1731C3,31,,-2233.67,,1970819.42,,1486,,174909.764,310115.85,,33,,290254.09,,8028860.27,,0,0,,0,,,,,,,,,,,,,,1731,False,False,Apex of roof,,Harare,,
11/S,,Simoona,SEC,UR0687,1731A3,31,,-18667.18,,1912348.07,,1301.7,,171727.414,311032.056,,33,,306072.49,,8087507.45,,0,0,,0,,,,0.15,1.2,0.9,0.441,,,,,1995-06-13 00:00:00,,1731,False,False,,,Glendale,,
11/T,,Tynwald West,TERT,TR8229,1730D4,31,,4599.68,,1968969.09,,1474.9,,174809.56,305723.821,,33,,283400.25,,8030637.79,,0,0,,0,,,,0.6,1.2,0.98,0.517,,,,,1994-05-18 00:00:00,,1730,False,False,Line to 76/T blocked by pine trees,,Harare,,
110/P,,SIKOKO,PRIM,QJ0209,1928D4,29,,7017.01,,2190434.57,,1397.7,,194812.868,285558.909,,27,,702489.33,,7809285.43,,0,0,,0,,,,0.15,1.2,0.952,0.495,,,,,1996-07-22 00:00:00,,1928,False,False,SEC SIGNAL,,Nsiza,,
110/S,,TOKWE,SEC,TN1695,1930C4,31,,72891.13,,2203384.03,,1095.7,,195509.148,301813.831,,33,,217736.87,,7795384.34,,0,0,,0,,,,0.15,1.2,0.928,0.47,,,,,1988-04-05 00:00:00,,1930,False,False,,,Mashava,,
1100/S,,HIGHLANDS,SEC,VN6081,2032B1,33,,39844.64,,2219448.26,,1422,,200355.009,323708.766,,33,,460171.3,,7781439.52,,0,0,,0,,,,0.9,1.2,0.912,0.459,,,,,1995-08-07 00:00:00,,2032,False,False,,,Chipinge,,
1101/S,,VOORSPOED,SEC,VN7284,2032B1,33,,26194.01,,2216336.37,,1444.2,,200214.647,324458.702,,33,,473816.47,,7784550.16,,0,0,,0,,,,0.9,1.2,0.93,0.475,,,,,1995-07-09 00:00:00,,2032,False,False,,,Chipinge,,
1102/S,,SPITZKOP,SEC,VN6493,1932D3,33,,34695.4,,2207280.78,,1923.1,,195719.67,324006.801,,33,,465318.48,,7793602.13,,0,0,,0,,,,0.15,1.2,0.917,0.464,,,,,1984-09-20 00:00:00,,1932,False,False,,,Chimanimani,,
1103/S,,ST KEVIN,SEC,VN5266,2032B1,33,,46030.41,,2234456.55,,1305.3,,201202.584,323334.523,,33,,453988,,7766437.24,,0,0,,0,,,,0.15,1.2,0.912,0.46,,,,,1995-06-29 00:00:00,,2032,False,False,,,Chipinge,,
1105/S,,Siba,SEC,UN5669,2031B1,31,,-65400.01,,2230628.71,,918.3,,200956.084,313732.124,,33,,356366.42,,7769792.61,,0,0,,0,,,,0.5,1.2,0.932,0.477,,,,,1995-03-25 00:00:00,,2031,False,False,,,Bikita,,
1106/S,,CHIKWIRA,SEC,TP6430,1930D2,31,,25384.39,,2169141.38,,1383.1,,193639.819,304528.885,,33,,264854.55,,7830199.59,,0,0,,0,,,,0.15,1.2,0.935,0.483,,,,,1991-10-03 00:00:00,,1930,False,False,,,Mvuma,,
1107/S,,MATSIVO,SEC,TP7418,1930D2,31,,15423.19,,2180806.31,,1324.4,,194259.562,305110.376,,33,,274954.65,,7818649.65,,0,0,,0,,,,0.8,1.2,0.935,0.483,,,,,1991-09-18 00:00:00,,1930,False,False,,,Mvuma,,
1108/S,,GARACHENA,SEC,TP7612,1930D4,31,,13965.74,,2186923.02,,1288.9,,194618.531,305200.259,,33,,276484.49,,7812549.22,,0,0,,0,,,,7,1.2,0.915,0.46,,,,,1991-10-06 00:00:00,,1930,False,False,,,Masvingo,,
1109/S,,ZINGONGO,SEC,TP8609,1930D4,31,,2591.98,,2190505.1,,1316.5,,194815.2,305830.944,,33,,287901.92,,7809101.21,,0,0,,0,,,,0.3,1.2,0.924,0.466,,,,,1991-10-10 00:00:00,,1930,False,False,,,Masvingo,,
111/S,,ZIMTEWA,SEC,TN2486,1930C4,31,,64960.39,,2212286.81,,1021.8,,195959.673,302245.364,,33,,225777.23,,7786572.38,,0,0,,0,,,,0.15,1.2,0.915,0.458,,,,,1988-03-04 00:00:00,,1930,False,False,,,Mashava,,
111/T,,Chrissie,TERT,UR0051,1731C1,31,,-13102.02,,1947619.48,,1585.6,,173634.946,310724.396,,33,,300876.58,,8052177.07,,0,0,,0,,,,0.6,1.2,0.92,0.464,,,,,1986-10-16 00:00:00,,1731,False,False,,,Harare,,
1110/S,,KESWICK,SEC,TP8226,1930D2,31,,7001.3,,2173045.05,,1359.2,,193847.318,305559.684,,33,,283286.36,,7826511,,0,0,,0,,,,0.15,1.2,0.925,0.475,,,,,1991-09-19 00:00:00,,1930,False,False,,,Mvuma,,
1111/S,,SERIMA,SEC,TP7642,1930B4,31,,12795.68,,2156525.19,,1507.7,,192949.939,305241.199,,33,,277297.96,,7842965.16,,0,0,,0,,,,1.8,1.2,0.922,0.465,,,,,1991-10-04 00:00:00,,1930,False,False,,,Mvuma,,
1112/S,,MUTIMUMGE,SEC,TP8645,1930B4,31,,3167.64,,2153812.44,,1552.5,,192821.85,305811.388,,33,,286895.53,,7845790.4,,0,0,,0,,,,0.3,1.2,0.925,0.47,,,,,1991-10-05 00:00:00,,1930,False,False,,,Mvuma,,
1113/S,,ZIVINGWI,SEC,TP8833,1930D2,31,,1426.91,,2165992.69,,1495.5,,193457.998,305911.041,,33,,288778.61,,7833629.4,,0,0,,0,,,,0.15,1.2,0.935,0.483,,,,,1991-09-21 00:00:00,,1930,False,False,,,Mvuma,,
1114/S,,LOYATARA,SEC,TP8619,1930D2,31,,2717.45,,2179907.52,,1344.3,,194230.542,305826.689,,33,,287651.34,,7819698.22,,0,0,,0,,,,0.15,1.2,0.92,0.465,,,,,1991-10-02 00:00:00,,1930,False,False,,,Mvuma,,
1115/S,,CHIPUMBURWI,SEC,UP0019,1931C1,31,,-11574.02,,2179963.21,,1343.1,,194232.237,310637.427,,33,,301944.19,,7819810.85,,0,0,,0,,,,0.2,1.2,0.932,0.477,,,,,1987-10-16 00:00:00,,1931,False,False,,,Mpandawana,,
1116/S,,GONDWE,SEC,TP9426,1931C1,31,,-3794.7,,2172713.81,,1429.4,,193836.577,310210.249,,33,,294079.36,,7826969.03,,0,0,,0,,,,0.15,1.2,0.935,0.48,,,,,1991-10-12 00:00:00,,1931,False,False,,,Mpandawana,,
1117/S,,MATITI,SEC,TP9832,1931C1,31,,-7839.48,,2167220.09,,1479.2,,193537.863,310428.999,,33,,298059.91,,7832510.42,,0,0,,0,,,,0.15,1.2,0.933,0.48,,,,,1991-10-13 00:00:00,,1931,False,False,,,Mpandawana,,
1118/S,,GUTU,SEC,UP0626,1931C1,31,0,-17187.92,0,2172973.05,0,1485.3,,193844.752,310949.964,,33,0,307475.9,0,7826867.01,0,0,0,,0,,0,,0.15,1.2,0.94,0.481,,,,,1991-10-20 00:00:00,,1931,False,False,,,Mpandawana,,
1119/S,,DUNDUMWE,SEC,UP0817,1931C1,31,,-17759.22,,2182465.18,,1407.6,,194353.442,311009.898,,33,,308158.86,,7817381.76,,0,0,,0,,,,0.15,1.2,0.932,0.479,,,,,1987-10-19 00:00:00,,1931,False,False,,,Mpandawana,,
112/P,,INYATI,PRIM,PJ9824,1928D2,29,,11442.1,,2174926.59,,1421.5,,193948.436,285327.214,,27,,698246.98,,7824845.99,,0,0,,0,,,,1.7,1.2,0.915,0.458,,,,,1996-08-10 00:00:00,,1928,False,False,SEC SIGNAL,,Nyamandlovu,,
112/S,,BESA,SEC,TN3072,2030A2,31,,60724.24,,2226215.29,,1036.4,,200733.114,302509.416,,33,,230182.04,,7772689.2,,0,0,,0,,,,0.15,1.2,0.92,0.465,,,,,1997-09-04 00:00:00,,2030,False,False,,,Mashava,,
112/T,,Karen,TERT,TR8449,1730D2,31,,2084.36,,1949409.51,,1500.6,,173733.311,305849.296,,33,,285708.02,,8050226.4,,0,0,,0,,,,0.6,1.2,0.928,0.47,,,,,1999-09-03 00:00:00,,1730,False,False,,,Harare,,
1120/S,,BOPKE,SEC,UP1222,1931C1,31,,-22393.4,,2177419.4,,1385,,194109.171,311248.83,,33,,312733.48,,7822481.96,,0,0,,0,,,,0.3,1.2,0.925,0.468,,,,,1987-10-23 00:00:00,,1931,False,False,,,Mpandawana,,
1121/S,,UTSINDA,SEC,UP1231,1931C1,31,,-22586.05,,2168184.2,,1422.2,,193608.811,311255.043,,33,,312817.72,,7831719.03,,0,0,,0,,,,0.15,1.2,0.932,0.475,,,,,1991-10-15 00:00:00,,1931,False,False,,,Mpandawana,,
1122/S,,CHIPPENI,SEC,UP2212,1931C4,31,,-32971.71,,2187473.29,,1325.1,,194635.609,311852.65,,33,,323429.56,,7812553.46,,0,0,,0,,,,0.15,1.2,0.918,0.461,,,,,1987-11-08 00:00:00,,1931,False,False,,,Glenclova,,
1123/S,,GOVE,SEC,UP0633,1931C1,31,,-16779.88,,2166762.7,,1425.3,,193522.787,310935.759,,33,,306995.06,,7833072.5,,0,0,,0,,,,0.15,1.2,0.935,0.485,,,,,1991-10-17 00:00:00,,1931,False,False,,,Mpandawana,,
1124/S,,CHISIAMO,SEC,UP2619,1931C2,31,,-36482.04,,2181063.75,,1225.3,,194306.936,312052.784,,33,,326863.91,,7819003.73,,0,0,,0,,,,0.15,1.2,0.925,0.472,,,,,1987-11-26 00:00:00,,1931,False,False,,,Gutu,,
1125/S,,MSISI,SEC,UP3619,1931C2,31,,-47433.82,,2181129.06,,1296.9,,194308.221,312708.864,,33,,337814.89,,7819067.42,,0,0,,0,,,,0.15,1.2,0.915,0.455,,,,,1987-11-26 00:00:00,,1931,False,False,,,Gutu,,
1126/S,,MAPATA,SEC,UP3810,1931C4,31,,-47896.67,,2189504.47,,1357.2,,194740.56,312725.533,,33,,338376.49,,7810698.93,,0,0,,0,,,,0.15,1.2,0.913,0.456,,,,,1988-08-18 00:00:00,,1931,False,False,,,Glenclova,,
1127/S,,MHURUTANO,SEC,UP5012,1931D3,31,,-59555.26,,2187712.9,,1096.3,,194641.148,313405.854,,33,,350011.51,,7812627.88,,0,0,,0,,,,0.5,1.2,0.92,0.465,,,,,1997-10-10 00:00:00,,1931,False,False,,,Glenclova,,
1128/S,,GUNUKUNO,SEC,UP5205,1931D3,31,,-62587.52,,2195244.9,,1090.7,,195045.752,313550.929,,33,,353132.14,,7805133.6,,0,0,,0,,,,0.4,1.2,0.915,0.455,,,,,1997-10-10 00:00:00,,1931,False,False,,,Glenclova,,
1129/S,,DUMBA,SEC,UP4204,1931D3,31,,-52720.73,,2196195.55,,1121.7,,195117.714,313011.948,,33,,343278.85,,7804066.21,,0,0,,0,,,,0.15,1.2,0.93,0.47,,,,,1995-04-12 00:00:00,,1931,False,False,,,Glenclova,,
113/P,,THABAS INKONJE,PRIM,PJ7428,1928D1,29,,34399.56,,2171822.16,,1312.3,,193806.515,284019.338,,27,,675326.97,,7828219.82,,0,0,,0,,,,0.15,1.2,0.92,0.46,,,,,1989-04-05 00:00:00,,1928,False,False,SEC SIGNAL,,Nyamandlovu,,
113/S,,MUTSINDA,SEC,TN2661,2030A2,31,,63074.5,,2236890.17,,938.8,,201319.979,302347.17,,33,,227959.53,,7761981.86,,0,0,,0,,,,0.15,1.2,0.92,0.466,,,,,1997-09-02 00:00:00,,2030,False,False,,,Mashava,,
113/T,,Trevor,TERT,TR9847,1731C1,31,,-11007.71,,1951955.3,,1577.6,,173856.03,310613.442,,33,,298828.04,,8047818.95,,0,0,,0,,,,5.6,1.2,0.922,0.464,,,,,2001-06-04 00:00:00,,1731,False,False,Trig can no longer see any other Trig.,,Harare,,
1130/S,,MATEZMA,SEC,UN3496,1931C4,31,,-44579.79,,2203717.89,,1249.2,,195523.076,312532.814,,33,,335228.72,,7796448.56,,0,0,,0,,,,0.4,1.2,0.927,0.47,,,,,1995-04-10 00:00:00,,1931,False,False,,,Glenclova,,
1131/S,,BIRIWENGE,SEC,UN5092,1931D3,31,,-60133.94,,2207604.68,,1301.5,,195727.971,313428.061,,33,,350826.02,,7792747.71,,0,0,,0,,,,0.6,1.2,0.94,0.458,,,,,1995-03-28 00:00:00,,1931,False,False,,,Glenclova,,
1132/S,,Bangujawa,SEC,UN4285,2031B1,31,,-52557.11,,2214483.15,,1427.4,,200112.45,313008.204,,33,,343332.94,,7785780.36,,0,0,,0,,,,0.15,1.2,0.931,0.475,,,,,1995-03-26 00:00:00,,2031,False,False,,,Bikita,,
1133/S,,VUMBA,SEC,UP2800,1931C4,31,,-39079.86,,2199923.21,,1383.4,,195320.094,312223.42,,33,,329684.47,,7800177.31,,0,0,,0,,,,0.3,1.2,0.929,0.473,,,,,1987-11-09 00:00:00,,1931,False,False,,,Glenclova,,
1134/S,,ROVISHE,SEC,TP9414,1931C3,31,,-4659.62,,2185393.85,,1329.8,,194528.957,310240.05,,33,,295093.6,,7814298.51,,0,0,,0,,,,0.3,1.2,0.914,0.453,,,,,1987-10-17 00:00:00,,1931,False,False,,,Gutu,,
1135/S,,Chirambukapota,SEC,UN5079,2031B1,31,,-60890.98,,2220483.12,,1299.5,,200426.689,313455.635,,33,,351736.74,,7779881.45,,0,0,,0,,,,0.3,1.2,0.915,0.465,,,,,1995-03-24 00:00:00,,2031,False,False,,,Bikita,,
1136/S,,Chiramba,SEC,UN4069,2031A2,31,,-49929.38,,2230513.42,,1200.8,,200954.004,312839.38,,33,,340897.96,,7769721.72,,0,0,,0,,,,0.15,1.2,0.915,0.46,,,,,1994-11-01 00:00:00,,2031,False,False,,,Masvingo,,
1137/S,,Chirinda,SEC,UN4078,2031A2,31,,-49595.61,,2221971,,1310.8,,200516.237,312827.048,,33,,340461.65,,7778258.52,,0,0,,0,,,,0.5,1.2,0.935,0.475,,,,,1995-04-09 00:00:00,,2031,False,False,,,Masvingo,,
1138/S,,RUMBUDZI,SEC,UP7003,1931D4,31,,-80984.27,,2197076.71,,1003.7,,195142.891,314623.416,,33,,371545.08,,7803520.41,,0,0,,0,,,,0.15,1.2,0.93,0.476,,,,,1997-10-04 00:00:00,,1931,False,False,,,Bikita,,
1139/S,,MAPEPA,SEC,UP6211,1931D3,31,,-72821.54,,2189037.41,,1080.7,,194722.611,314141.744,,33,,363289.86,,7811460.47,,0,0,,0,,,,0.15,1.2,0.92,0.46,,,,,1987-10-07 00:00:00,,1931,False,False,,,Glenclova,,
114/P,,NUNGWA,PRIM,PJ7853,1928B3,29,,31006.74,,2146227.55,,1289.3,,192414.309,284217.298,,27,,679018.06,,7853772.46,,0,0,,0,,,,0.2,1.2,0.93,0.474,,,,,1997-07-22 00:00:00,,1928,False,False,SEC SIGNAL,,Nkayi,,
114/S,,VURAVI,SEC,TN3462,2030A2,31,,55530.07,,2236522.08,,950.4,,201308.849,302807.097,,33,,235502.32,,7762441.22,,0,0,,0,,,,0.15,1.2,0.91,0.455,,,,,1988-03-03 00:00:00,,2030,False,False,,,Mashava,,
